Date,Ticker,Open,High,Low,Close,Volume,OpenAdjusted,HighAdjusted,LowAdjusted,CloseAdjusted,VolumeAdjusted
2022-04-25,GGMCW,0.2921,0.51,0.292,0.33,3449.0,0.2921,0.51,0.292,0.33,3449.0
2022-04-26,GGMCW,0.3328,0.45,0.2747,0.2812,2005.0,0.3328,0.45,0.2747,0.2812,2005.0
2022-04-27,GGMCW,0.3051,0.46,0.2752,0.277,4231.0,0.3051,0.46,0.2752,0.277,4231.0
2022-04-28,GGMCW,0.3238,0.3238,0.2802,0.2805,906.0,0.3238,0.3238,0.2802,0.2805,906.0
2022-04-29,GGMCW,0.2893,0.29,0.26,0.26,3972.0,0.2893,0.29,0.26,0.26,3972.0
2022-05-02,GGMCW,0.2893,0.29,0.26,0.26,3972.0,0.2893,0.29,0.26,0.26,3972.0
2022-05-03,GGMCW,0.2332,0.2332,0.2331,0.2331,903.0,0.2332,0.2332,0.2331,0.2331,903.0
2022-05-04,GGMCW,0.2332,0.2332,0.2331,0.2331,903.0,0.2332,0.2332,0.2331,0.2331,903.0
2022-05-05,GGMCW,0.2431,0.2494,0.2431,0.2494,200.0,0.2431,0.2494,0.2431,0.2494,200.0
2022-05-06,GGMCW,0.2431,0.2494,0.2431,0.2494,200.0,0.2431,0.2494,0.2431,0.2494,200.0
2022-05-09,GGMCW,0.255,0.295,0.255,0.295,102.0,0.255,0.295,0.255,0.295,102.0
2022-05-10,GGMCW,0.2431,0.2431,0.2331,0.2331,1414.0,0.2431,0.2431,0.2331,0.2331,1414.0
2022-05-11,GGMCW,0.2223,0.2223,0.22,0.22,2.0,0.2223,0.2223,0.22,0.22,2.0
2022-05-12,GGMCW,0.22,0.2296,0.22,0.2296,101.0,0.22,0.2296,0.22,0.2296,101.0
2022-05-13,GGMCW,0.22,0.2296,0.22,0.2296,101.0,0.22,0.2296,0.22,0.2296,101.0
2022-05-16,GGMCW,0.22,0.2296,0.22,0.2296,101.0,0.22,0.2296,0.22,0.2296,101.0
2022-05-17,GGMCW,0.22,0.2296,0.22,0.2296,101.0,0.22,0.2296,0.22,0.2296,101.0
2022-05-18,GGMCW,0.15,0.1899,0.15,0.1899,1900.0,0.15,0.1899,0.15,0.1899,1900.0
2022-05-19,GGMCW,0.1896,0.1896,0.1896,0.1896,18.0,0.1896,0.1896,0.1896,0.1896,18.0
2022-05-20,GGMCW,0.1896,0.1896,0.1896,0.1896,18.0,0.1896,0.1896,0.1896,0.1896,18.0
2022-05-23,GGMCW,0.1896,0.1896,0.1896,0.1896,18.0,0.1896,0.1896,0.1896,0.1896,18.0
2022-05-24,GGMCW,0.17,0.17,0.17,0.17,99.0,0.17,0.17,0.17,0.17,99.0
2022-05-25,GGMCW,0.17,0.17,0.17,0.17,99.0,0.17,0.17,0.17,0.17,99.0
2022-05-26,GGMCW,0.17,0.17,0.17,0.17,99.0,0.17,0.17,0.17,0.17,99.0
2022-05-27,GGMCW,0.18,0.1848,0.18,0.1848,59652.0,0.18,0.1848,0.18,0.1848,59652.0
2022-05-30,GGMCW,0.18,0.1848,0.18,0.1848,59652.0,0.18,0.1848,0.18,0.1848,59652.0
2022-05-31,GGMCW,0.18,0.1848,0.18,0.1848,59652.0,0.18,0.1848,0.18,0.1848,59652.0
2022-06-01,GGMCW,0.179,0.18,0.179,0.18,13200.0,0.179,0.18,0.179,0.18,13200.0
2022-06-02,GGMCW,0.179,0.18,0.179,0.18,13200.0,0.179,0.18,0.179,0.18,13200.0
2022-06-03,GGMCW,0.179,0.18,0.179,0.18,13200.0,0.179,0.18,0.179,0.18,13200.0
2022-06-06,GGMCW,0.3312,0.3312,0.17,0.17,3976.0,0.3312,0.3312,0.17,0.17,3976.0
2022-06-07,GGMCW,0.18,0.27,0.18,0.26,10002.0,0.18,0.27,0.18,0.26,10002.0
2022-06-08,GGMCW,0.18,0.27,0.18,0.26,10002.0,0.18,0.27,0.18,0.26,10002.0
2022-06-09,GGMCW,0.24,0.24,0.18,0.18,200.0,0.24,0.24,0.18,0.18,200.0
2022-06-10,GGMCW,0.18,0.18,0.18,0.18,100.0,0.18,0.18,0.18,0.18,100.0
2022-06-13,GGMCW,0.1972,0.1972,0.17,0.1899,816.0,0.1972,0.1972,0.17,0.1899,816.0
2022-06-14,GGMCW,0.1713,0.1999,0.17,0.17,3410.0,0.1713,0.1999,0.17,0.17,3410.0
2022-06-15,GGMCW,0.1866,0.2103,0.17,0.17,2200.0,0.1866,0.2103,0.17,0.17,2200.0
2022-06-16,GGMCW,0.1866,0.2103,0.17,0.17,2200.0,0.1866,0.2103,0.17,0.17,2200.0
2022-06-17,GGMCW,0.1866,0.2103,0.17,0.17,2200.0,0.1866,0.2103,0.17,0.17,2200.0
2022-06-20,GGMCW,0.1866,0.2103,0.17,0.17,2200.0,0.1866,0.2103,0.17,0.17,2200.0
2022-06-21,GGMCW,0.1866,0.2103,0.17,0.17,2200.0,0.1866,0.2103,0.17,0.17,2200.0
2022-06-22,GGMCW,0.1866,0.2103,0.17,0.17,2200.0,0.1866,0.2103,0.17,0.17,2200.0
2022-06-23,GGMCW,0.1866,0.2103,0.17,0.17,2200.0,0.1866,0.2103,0.17,0.17,2200.0
2022-06-24,GGMCW,0.1866,0.2103,0.17,0.17,2200.0,0.1866,0.2103,0.17,0.17,2200.0
2022-06-27,GGMCW,0.1866,0.2103,0.17,0.17,2200.0,0.1866,0.2103,0.17,0.17,2200.0
2022-06-28,GGMCW,0.1866,0.2103,0.17,0.17,2200.0,0.1866,0.2103,0.17,0.17,2200.0
2022-06-29,GGMCW,0.1866,0.2103,0.17,0.17,2200.0,0.1866,0.2103,0.17,0.17,2200.0
2022-06-30,GGMCW,0.18,0.1801,0.18,0.18,3500.0,0.18,0.1801,0.18,0.18,3500.0
2022-07-01,GGMCW,0.18,0.1801,0.18,0.18,3500.0,0.18,0.1801,0.18,0.18,3500.0
2022-07-04,GGMCW,0.18,0.1801,0.18,0.18,3500.0,0.18,0.1801,0.18,0.18,3500.0
2022-07-05,GGMCW,0.18,0.1801,0.18,0.18,3500.0,0.18,0.1801,0.18,0.18,3500.0
2022-07-06,GGMCW,0.18,0.1801,0.18,0.18,3500.0,0.18,0.1801,0.18,0.18,3500.0
2022-07-07,GGMCW,0.18,0.1801,0.18,0.18,3500.0,0.18,0.1801,0.18,0.18,3500.0
2022-07-08,GGMCW,0.18,0.1801,0.18,0.18,3500.0,0.18,0.1801,0.18,0.18,3500.0
2022-07-11,GGMCW,0.18,0.1801,0.18,0.18,3500.0,0.18,0.1801,0.18,0.18,3500.0
2022-07-12,GGMCW,0.18,0.1801,0.18,0.18,3500.0,0.18,0.1801,0.18,0.18,3500.0
2022-07-13,GGMCW,0.18,0.1801,0.18,0.18,3500.0,0.18,0.1801,0.18,0.18,3500.0
2022-07-14,GGMCW,0.18,0.1801,0.18,0.18,3500.0,0.18,0.1801,0.18,0.18,3500.0
2022-07-15,GGMCW,0.18,0.1801,0.18,0.18,3500.0,0.18,0.1801,0.18,0.18,3500.0
2022-07-18,GGMCW,0.18,0.1801,0.18,0.18,3500.0,0.18,0.1801,0.18,0.18,3500.0
2022-07-19,GGMCW,0.18,0.1801,0.18,0.18,3500.0,0.18,0.1801,0.18,0.18,3500.0
2022-07-20,GGMCW,0.18,0.1801,0.18,0.18,3500.0,0.18,0.1801,0.18,0.18,3500.0
2022-07-21,GGMCW,0.18,0.1801,0.18,0.18,3500.0,0.18,0.1801,0.18,0.18,3500.0
2022-07-22,GGMCW,0.18,0.1801,0.18,0.18,3500.0,0.18,0.1801,0.18,0.18,3500.0
2022-07-25,GGMCW,0.1553,0.1553,0.1291,0.14,11850.0,0.1553,0.1553,0.1291,0.14,11850.0
2022-07-26,GGMCW,0.1723,0.1744,0.12,0.12,46002.0,0.1723,0.1744,0.12,0.12,46002.0
2022-07-27,GGMCW,0.1723,0.1744,0.12,0.12,46002.0,0.1723,0.1744,0.12,0.12,46002.0
2022-07-28,GGMCW,0.1723,0.1744,0.12,0.12,46002.0,0.1723,0.1744,0.12,0.12,46002.0
2022-07-29,GGMCW,0.1723,0.1744,0.12,0.12,46002.0,0.1723,0.1744,0.12,0.12,46002.0
2022-08-01,GGMCW,0.1723,0.1744,0.12,0.12,46002.0,0.1723,0.1744,0.12,0.12,46002.0
2022-08-02,GGMCW,0.1723,0.1744,0.12,0.12,46002.0,0.1723,0.1744,0.12,0.12,46002.0
2022-08-03,GGMCW,0.1723,0.1744,0.12,0.12,46002.0,0.1723,0.1744,0.12,0.12,46002.0
2022-08-04,GGMCW,0.1723,0.1744,0.12,0.12,46002.0,0.1723,0.1744,0.12,0.12,46002.0
2022-08-05,GGMCW,0.102,0.102,0.102,0.102,600.0,0.102,0.102,0.102,0.102,600.0
2022-08-08,GGMCW,0.102,0.102,0.102,0.102,600.0,0.102,0.102,0.102,0.102,600.0
2022-08-09,GGMCW,0.102,0.102,0.102,0.102,600.0,0.102,0.102,0.102,0.102,600.0
2022-08-10,GGMCW,0.102,0.102,0.102,0.102,600.0,0.102,0.102,0.102,0.102,600.0
2022-08-11,GGMCW,0.1021,0.1021,0.1021,0.1021,100.0,0.1021,0.1021,0.1021,0.1021,100.0
2022-08-12,GGMCW,0.1021,0.1021,0.1021,0.1021,100.0,0.1021,0.1021,0.1021,0.1021,100.0
2022-08-15,GGMCW,0.1021,0.1021,0.1021,0.1021,100.0,0.1021,0.1021,0.1021,0.1021,100.0
2022-08-16,GGMCW,0.1499,0.1499,0.1499,0.1499,50.0,0.1499,0.1499,0.1499,0.1499,50.0
2022-08-17,GGMCW,0.1021,0.1021,0.1019,0.102,147200.0,0.1021,0.1021,0.1019,0.102,147200.0
2022-08-18,GGMCW,0.1021,0.1021,0.1019,0.102,147200.0,0.1021,0.1021,0.1019,0.102,147200.0
2022-08-19,GGMCW,0.1021,0.1021,0.1019,0.102,147200.0,0.1021,0.1021,0.1019,0.102,147200.0
2022-08-22,GGMCW,0.1021,0.1021,0.1019,0.102,147200.0,0.1021,0.1021,0.1019,0.102,147200.0
2022-08-23,GGMCW,0.1,0.1,0.1,0.1,20.0,0.1,0.1,0.1,0.1,20.0
2022-08-24,GGMCW,0.1001,0.1001,0.1,0.1,152400.0,0.1001,0.1001,0.1,0.1,152400.0
2022-08-25,GGMCW,0.1001,0.1001,0.1,0.1,152400.0,0.1001,0.1001,0.1,0.1,152400.0
2022-08-26,GGMCW,0.1001,0.1001,0.1,0.1,152400.0,0.1001,0.1001,0.1,0.1,152400.0
2022-08-29,GGMCW,0.1001,0.1001,0.1,0.1,152400.0,0.1001,0.1001,0.1,0.1,152400.0
2022-08-30,GGMCW,0.1001,0.1001,0.1,0.1,152400.0,0.1001,0.1001,0.1,0.1,152400.0
2022-08-31,GGMCW,0.1001,0.1001,0.1,0.1,152400.0,0.1001,0.1001,0.1,0.1,152400.0
2022-09-01,GGMCW,0.1697,0.1697,0.1697,0.1697,1.0,0.1697,0.1697,0.1697,0.1697,1.0
2022-09-02,GGMCW,0.1697,0.1697,0.1697,0.1697,1.0,0.1697,0.1697,0.1697,0.1697,1.0
2022-09-05,GGMCW,0.1697,0.1697,0.1697,0.1697,1.0,0.1697,0.1697,0.1697,0.1697,1.0
2022-09-06,GGMCW,0.1697,0.1697,0.1697,0.1697,1.0,0.1697,0.1697,0.1697,0.1697,1.0
2022-09-07,GGMCW,0.1697,0.1697,0.1697,0.1697,1.0,0.1697,0.1697,0.1697,0.1697,1.0
2022-09-08,GGMCW,0.1697,0.1697,0.1697,0.1697,1.0,0.1697,0.1697,0.1697,0.1697,1.0
2022-09-09,GGMCW,0.1697,0.1697,0.1697,0.1697,1.0,0.1697,0.1697,0.1697,0.1697,1.0
2022-09-12,GGMCW,0.1697,0.1697,0.1697,0.1697,1.0,0.1697,0.1697,0.1697,0.1697,1.0
2022-09-13,GGMCW,0.1697,0.1697,0.1697,0.1697,1.0,0.1697,0.1697,0.1697,0.1697,1.0
2022-09-14,GGMCW,0.0803,0.0803,0.08,0.08,1600.0,0.0803,0.0803,0.08,0.08,1600.0
2022-09-15,GGMCW,0.0803,0.0803,0.08,0.08,1600.0,0.0803,0.0803,0.08,0.08,1600.0
2022-09-16,GGMCW,0.0801,0.0803,0.0801,0.0803,200.0,0.0801,0.0803,0.0801,0.0803,200.0
2022-09-19,GGMCW,0.0801,0.0801,0.0744,0.0744,2200.0,0.0801,0.0801,0.0744,0.0744,2200.0
2022-09-20,GGMCW,0.0801,0.0801,0.0744,0.0744,2200.0,0.0801,0.0801,0.0744,0.0744,2200.0
2022-09-21,GGMCW,0.0801,0.0801,0.0744,0.0744,2200.0,0.0801,0.0801,0.0744,0.0744,2200.0
2022-09-22,GGMCW,0.1395,0.1398,0.1395,0.1398,194.0,0.1395,0.1398,0.1395,0.1398,194.0
2022-09-23,GGMCW,0.1395,0.1395,0.1395,0.1395,76.0,0.1395,0.1395,0.1395,0.1395,76.0
2022-09-26,GGMCW,0.1142,0.1163,0.0581,0.0581,105321.0,0.1142,0.1163,0.0581,0.0581,105321.0
2022-09-27,GGMCW,0.0481,0.0607,0.0481,0.0607,11773.0,0.0481,0.0607,0.0481,0.0607,11773.0
2022-09-28,GGMCW,0.07,0.07,0.07,0.07,763.0,0.07,0.07,0.07,0.07,763.0
2022-09-29,GGMCW,0.07,0.07,0.07,0.07,763.0,0.07,0.07,0.07,0.07,763.0
2022-09-30,GGMCW,0.07,0.07,0.07,0.07,763.0,0.07,0.07,0.07,0.07,763.0
2022-10-03,GGMCW,0.07,0.07,0.07,0.07,1000.0,0.07,0.07,0.07,0.07,1000.0
2022-10-04,GGMCW,0.07,0.07,0.07,0.07,4266.0,0.07,0.07,0.07,0.07,4266.0
2022-10-05,GGMCW,0.07,0.07,0.07,0.07,16000.0,0.07,0.07,0.07,0.07,16000.0
2022-10-06,GGMCW,0.07,0.07,0.07,0.07,16000.0,0.07,0.07,0.07,0.07,16000.0
2022-10-07,GGMCW,0.07,0.07,0.07,0.07,16000.0,0.07,0.07,0.07,0.07,16000.0
2022-10-10,GGMCW,0.07,0.07,0.07,0.07,16000.0,0.07,0.07,0.07,0.07,16000.0
2022-10-11,GGMCW,0.07,0.07,0.07,0.07,16000.0,0.07,0.07,0.07,0.07,16000.0
2022-10-12,GGMCW,0.0601,0.2,0.0601,0.0601,85.0,0.0601,0.2,0.0601,0.0601,85.0
2022-10-13,GGMCW,0.06,0.2,0.06,0.06,2593.0,0.06,0.2,0.06,0.06,2593.0
2022-10-14,GGMCW,0.07,0.07,0.0553,0.0599,129001.0,0.07,0.07,0.0553,0.0599,129001.0
2022-10-17,GGMCW,0.06,0.07,0.06,0.07,3542.0,0.06,0.07,0.06,0.07,3542.0
2022-10-18,GGMCW,0.06,0.06,0.0594,0.0596,78889.0,0.06,0.06,0.0594,0.0596,78889.0
2022-10-19,GGMCW,0.0739,0.0739,0.0553,0.0553,25667.0,0.0739,0.0739,0.0553,0.0553,25667.0
2022-10-20,GGMCW,0.06,0.06,0.06,0.06,2157.0,0.06,0.06,0.06,0.06,2157.0
2022-10-21,GGMCW,0.05,0.05,0.05,0.05,100.0,0.05,0.05,0.05,0.05,100.0
2022-10-24,GGMCW,0.05,0.05,0.0498,0.05,7065.0,0.05,0.05,0.0498,0.05,7065.0
2022-10-25,GGMCW,0.05,0.05,0.0498,0.05,7065.0,0.05,0.05,0.0498,0.05,7065.0
2022-10-26,GGMCW,0.0401,0.0401,0.04,0.04,106218.0,0.0401,0.0401,0.04,0.04,106218.0
2022-10-27,GGMCW,0.0401,0.0401,0.04,0.04,106218.0,0.0401,0.0401,0.04,0.04,106218.0
2022-10-28,GGMCW,0.04,0.04,0.04,0.04,4400.0,0.04,0.04,0.04,0.04,4400.0
2022-10-31,GGMCW,0.04,0.04,0.0399,0.0399,1750.0,0.04,0.04,0.0399,0.0399,1750.0
2022-11-01,GGMCW,0.035,0.04,0.02,0.02,10343.0,0.035,0.04,0.02,0.02,10343.0
2022-11-02,GGMCW,0.0301,0.04,0.0301,0.04,39.0,0.0301,0.04,0.0301,0.04,39.0
2022-11-03,GGMCW,0.03,0.03,0.03,0.03,1000.0,0.03,0.03,0.03,0.03,1000.0
2022-11-04,GGMCW,0.0301,0.0301,0.03,0.03,1100.0,0.0301,0.0301,0.03,0.03,1100.0
2022-11-07,GGMCW,0.0301,0.0301,0.03,0.03,165867.0,0.0301,0.0301,0.03,0.03,165867.0
2022-11-08,GGMCW,0.03,0.03,0.025,0.025,1015.0,0.03,0.03,0.025,0.025,1015.0
2022-11-09,GGMCW,0.03,0.03,0.028,0.028,2000.0,0.03,0.03,0.028,0.028,2000.0
2022-11-10,GGMCW,0.03,0.03,0.03,0.03,1000.0,0.03,0.03,0.03,0.03,1000.0
2022-11-11,GGMCW,0.005,0.005,0.0005,0.0009,906523.0,0.005,0.005,0.0005,0.0009,906523.0
2022-11-14,GGMCW,0.0001,0.001,0.0001,0.0009,18722.0,0.0001,0.001,0.0001,0.0009,18722.0
2022-11-15,GGMCW,0.001,0.002,0.0003,0.002,181581.0,0.001,0.002,0.0003,0.002,181581.0
2022-11-16,GGMCW,0.002,0.005,0.002,0.0023,130776.0,0.002,0.005,0.002,0.0023,130776.0
2022-11-17,GGMCW,0.0024,0.0025,0.0004,0.0012,60182.0,0.0024,0.0025,0.0004,0.0012,60182.0
2022-11-18,GGMCW,0.0025,0.005,0.0015,0.0037,484962.0,0.0025,0.005,0.0015,0.0037,484962.0
2022-11-21,GGMCW,0.0048,0.0048,0.0039,0.0039,300.0,0.0048,0.0048,0.0039,0.0039,300.0
2022-11-22,GGMCW,0.0049,0.0049,0.0049,0.0049,600.0,0.0049,0.0049,0.0049,0.0049,600.0
2022-11-23,GGMCW,0.0045,0.0045,0.0045,0.0045,5500.0,0.0045,0.0045,0.0045,0.0045,5500.0
2022-11-24,GGMCW,0.0045,0.0045,0.0045,0.0045,5500.0,0.0045,0.0045,0.0045,0.0045,5500.0
2022-11-25,GGMCW,0.0045,0.0045,0.004,0.0045,54276.0,0.0045,0.0045,0.004,0.0045,54276.0
2022-11-28,GGMCW,0.0045,0.0045,0.004,0.0045,54276.0,0.0045,0.0045,0.004,0.0045,54276.0
2022-11-29,GGMCW,0.0045,0.0045,0.0045,0.0045,173.0,0.0045,0.0045,0.0045,0.0045,173.0
2022-11-30,GGMCW,0.0002,0.0002,0.0002,0.0002,1000.0,0.0002,0.0002,0.0002,0.0002,1000.0
2022-12-01,GGMCW,0.0002,0.0002,0.0002,0.0002,1000.0,0.0002,0.0002,0.0002,0.0002,1000.0
2022-12-02,GGMCW,0.0002,0.0042,0.0002,0.004,569485.0,0.0002,0.0042,0.0002,0.004,569485.0
2022-12-05,GGMCW,0.0045,0.0045,0.0003,0.0045,8357.0,0.0045,0.0045,0.0003,0.0045,8357.0
2022-12-06,GGMCW,0.008,0.008,0.005,0.005,19014.0,0.008,0.008,0.005,0.005,19014.0
2022-12-07,GGMCW,0.008,0.008,0.005,0.005,19014.0,0.008,0.008,0.005,0.005,19014.0
2022-12-08,GGMCW,0.008,0.008,0.005,0.005,19014.0,0.008,0.008,0.005,0.005,19014.0
2022-12-09,GGMCW,0.0005,0.0033,0.0003,0.0025,155489.0,0.0005,0.0033,0.0003,0.0025,155489.0
2022-12-12,GGMCW,0.0046,0.0049,0.0026,0.0037,157144.0,0.0046,0.0049,0.0026,0.0037,157144.0
2022-12-13,GGMCW,0.0045,0.0045,0.0005,0.0005,20227.0,0.0045,0.0045,0.0005,0.0005,20227.0
2022-12-14,GGMCW,0.0045,0.0045,0.0045,0.0045,300.0,0.0045,0.0045,0.0045,0.0045,300.0
2022-12-15,GGMCW,0.0045,0.0048,0.0039,0.0045,44118.0,0.0045,0.0048,0.0039,0.0045,44118.0
2022-12-16,GGMCW,0.0076,0.008,0.0051,0.0051,4075.0,0.0076,0.008,0.0051,0.0051,4075.0
2022-01-03,VYGG,9.78,9.83,9.78,9.83,92105.0,9.78,9.83,9.78,9.83,92105.0
2022-01-04,VYGG,9.84,9.88,9.81,9.83,76162.0,9.84,9.88,9.81,9.83,76162.0
2022-01-05,VYGG,9.82,9.8413,9.81,9.82,36993.0,9.82,9.8413,9.81,9.82,36993.0
2022-01-06,VYGG,9.81,9.83,9.79,9.79,221388.0,9.81,9.83,9.79,9.79,221388.0
2022-01-07,VYGG,9.81,9.83,9.79,9.79,90908.0,9.81,9.83,9.79,9.79,90908.0
2022-01-10,VYGG,9.81,9.825,9.79,9.8,231136.0,9.81,9.825,9.79,9.8,231136.0
2022-01-11,VYGG,9.8,9.83,9.8,9.82,38737.0,9.8,9.83,9.8,9.82,38737.0
2022-01-12,VYGG,9.82,9.84,9.82,9.84,41360.0,9.82,9.84,9.82,9.84,41360.0
2022-01-13,VYGG,9.83,9.84,9.81,9.82,337710.0,9.83,9.84,9.81,9.82,337710.0
2022-01-14,VYGG,9.79,9.81,9.79,9.8,61588.0,9.79,9.81,9.79,9.8,61588.0
2022-01-17,VYGG,9.79,9.81,9.79,9.8,61588.0,9.79,9.81,9.79,9.8,61588.0
2022-01-18,VYGG,9.77,9.81,9.77,9.81,27261.0,9.77,9.81,9.77,9.81,27261.0
2022-01-19,VYGG,9.81,9.83,9.78,9.8,226615.0,9.81,9.83,9.78,9.8,226615.0
2022-01-20,VYGG,9.79,9.82,9.79,9.81,79304.0,9.79,9.82,9.79,9.81,79304.0
2022-01-21,VYGG,9.81,9.82,9.78,9.81,259331.0,9.81,9.82,9.78,9.81,259331.0
2022-01-24,VYGG,9.8,9.82,9.78,9.81,264465.0,9.8,9.82,9.78,9.81,264465.0
2022-01-25,VYGG,9.8,9.83,9.78,9.795,195489.0,9.8,9.83,9.78,9.795,195489.0
2022-01-26,VYGG,9.79,9.82,9.79,9.81,170091.0,9.79,9.82,9.79,9.81,170091.0
2022-01-27,VYGG,9.81,9.82,9.79,9.82,119888.0,9.81,9.82,9.79,9.82,119888.0
2022-01-28,VYGG,9.81,9.82,9.7952,9.8,11588.0,9.81,9.82,9.7952,9.8,11588.0
2022-01-31,VYGG,9.8,9.83,9.8,9.8,91226.0,9.8,9.83,9.8,9.8,91226.0
2022-02-01,VYGG,9.82,9.85,9.79,9.85,75409.0,9.82,9.85,9.79,9.85,75409.0
2022-02-02,VYGG,9.84,9.85,9.82,9.84,144930.0,9.84,9.85,9.82,9.84,144930.0
2022-02-03,VYGG,9.81,9.84,9.8,9.83,13569.0,9.81,9.84,9.8,9.83,13569.0
2022-02-04,VYGG,9.83,9.83,9.8,9.81,48126.0,9.83,9.83,9.8,9.81,48126.0
2022-02-07,VYGG,9.83,9.83,9.81,9.82,19201.0,9.83,9.83,9.81,9.82,19201.0
2022-02-08,VYGG,9.83,9.85,9.82,9.845,34542.0,9.83,9.85,9.82,9.845,34542.0
2022-02-09,VYGG,9.83,9.85,9.8,9.83,143257.0,9.83,9.85,9.8,9.83,143257.0
2022-02-10,VYGG,9.83,9.85,9.81,9.85,118882.0,9.83,9.85,9.81,9.85,118882.0
2022-02-11,VYGG,9.82,9.84,9.82,9.835,31344.0,9.82,9.84,9.82,9.835,31344.0
2022-02-14,VYGG,9.81,9.84,9.81,9.83,6267.0,9.81,9.84,9.81,9.83,6267.0
2022-02-15,VYGG,9.86,9.86,9.82,9.83,2228.0,9.86,9.86,9.82,9.83,2228.0
2022-02-16,VYGG,9.82,9.84,9.82,9.84,167626.0,9.82,9.84,9.82,9.84,167626.0
2022-02-17,VYGG,9.86,9.86,9.8,9.83,67171.0,9.86,9.86,9.8,9.83,67171.0
2022-02-18,VYGG,9.82,9.845,9.82,9.83,20934.0,9.82,9.845,9.82,9.83,20934.0
2022-02-21,VYGG,9.82,9.845,9.82,9.83,20934.0,9.82,9.845,9.82,9.83,20934.0
2022-02-22,VYGG,9.82,9.86,9.82,9.84,7146.0,9.82,9.86,9.82,9.84,7146.0
2022-02-23,VYGG,9.8279,9.84,9.82,9.84,36031.0,9.8279,9.84,9.82,9.84,36031.0
2022-02-24,VYGG,9.8,9.84,9.79,9.82,30198.0,9.8,9.84,9.79,9.82,30198.0
2022-02-25,VYGG,9.82,9.87,9.805,9.83,292333.0,9.82,9.87,9.805,9.83,292333.0
2022-02-28,VYGG,9.815,9.85,9.815,9.83,78904.0,9.815,9.85,9.815,9.83,78904.0
2022-03-01,VYGG,9.82,9.85,9.82,9.85,24753.0,9.82,9.85,9.82,9.85,24753.0
2022-03-02,VYGG,9.82,9.86,9.82,9.84,28664.0,9.82,9.86,9.82,9.84,28664.0
2022-03-03,VYGG,9.835,9.86,9.83,9.86,47411.0,9.835,9.86,9.83,9.86,47411.0
2022-03-04,VYGG,9.84,9.85,9.84,9.85,121207.0,9.84,9.85,9.84,9.85,121207.0
2022-03-07,VYGG,9.83,9.85,9.83,9.84,666230.0,9.83,9.85,9.83,9.84,666230.0
2022-03-08,VYGG,9.82,9.84,9.82,9.83,566887.0,9.82,9.84,9.82,9.83,566887.0
2022-03-09,VYGG,9.8299,9.86,9.82,9.85,54321.0,9.8299,9.86,9.82,9.85,54321.0
2022-03-10,VYGG,9.84,9.85,9.83,9.85,14717.0,9.84,9.85,9.83,9.85,14717.0
2022-03-11,VYGG,9.851,9.86,9.83,9.85,15572.0,9.851,9.86,9.83,9.85,15572.0
2022-03-14,VYGG,9.83,9.85,9.78,9.82,455421.0,9.83,9.85,9.78,9.82,455421.0
2022-03-15,VYGG,9.82,9.86,9.82,9.85,22916.0,9.82,9.86,9.82,9.85,22916.0
2022-03-16,VYGG,9.825,9.86,9.82,9.86,12995.0,9.825,9.86,9.82,9.86,12995.0
2022-03-17,VYGG,9.8522,9.86,9.82,9.85,55904.0,9.8522,9.86,9.82,9.85,55904.0
2022-03-18,VYGG,9.85,9.87,9.85,9.87,73346.0,9.85,9.87,9.85,9.87,73346.0
2022-03-21,VYGG,9.83,9.86,9.83,9.85,79495.0,9.83,9.86,9.83,9.85,79495.0
2022-03-22,VYGG,9.84,9.87,9.84,9.87,13195.0,9.84,9.87,9.84,9.87,13195.0
2022-03-23,VYGG,9.86,9.88,9.85,9.88,39782.0,9.86,9.88,9.85,9.88,39782.0
2022-03-24,VYGG,9.88,9.88,9.86,9.88,136540.0,9.88,9.88,9.86,9.88,136540.0
2022-03-25,VYGG,9.89,9.89,9.86,9.88,22910.0,9.89,9.89,9.86,9.88,22910.0
2022-03-28,VYGG,9.86,9.89,9.86,9.88,159746.0,9.86,9.89,9.86,9.88,159746.0
2022-03-29,VYGG,9.89,9.89,9.865,9.88,143381.0,9.89,9.89,9.865,9.88,143381.0
2022-03-30,VYGG,9.9,9.9,9.87,9.88,715214.0,9.9,9.9,9.87,9.88,715214.0
2022-03-31,VYGG,9.9,9.91,9.89,9.9,126060.0,9.9,9.91,9.89,9.9,126060.0
2022-04-01,VYGG,9.92,10.05,9.91,10.01,1599372.0,9.92,10.05,9.91,10.01,1599372.0
2022-04-04,VYGG,10.0,10.03,9.96,10.02,827355.0,10.0,10.03,9.96,10.02,827355.0
2022-04-05,VYGG,10.05,10.0799,9.98,9.99,562755.0,10.05,10.0799,9.98,9.99,562755.0
2022-04-06,VYGG,9.95,10.0399,9.93,9.98,324211.0,9.95,10.0399,9.93,9.98,324211.0
2022-04-07,VYGG,10.01,10.03,9.93,9.97,282881.0,10.01,10.03,9.93,9.97,282881.0
